Date,Open,High,Low,Close,Volume
2022-06-01,218.5,220.0,218.0,219.0,381251
2022-06-02,218.5,219.5,217.5,219.0,211414
2022-06-06,219.0,219.0,216.0,216.0,340374
2022-06-07,216.5,219.0,216.5,218.5,288657
2022-06-08,219.0,222.5,219.0,222.0,885807
2022-06-09,222.0,222.0,220.0,220.5,371526
2022-06-10,218.5,220.5,216.0,220.0,205145
2022-06-13,216.0,217.5,215.0,215.5,614569
2022-06-14,215.5,215.5,211.0,215.0,513879
2022-06-15,215.5,220.0,215.5,219.5,418140
2022-06-16,221.0,223.5,214.0,215.0,646675
2022-06-17,212.5,216.5,212.5,215.5,515174
2022-06-20,216.0,216.0,207.0,207.0,960717
2022-06-21,211.5,217.5,210.5,217.5,626685
2022-06-22,217.0,217.5,211.0,214.0,533159
2022-06-23,214.5,218.0,212.5,214.0,669659
2022-06-24,216.0,218.0,214.0,216.0,486829
2022-06-27,219.0,219.0,215.5,216.0,705531
2022-06-28,218.0,219.0,216.5,219.0,406100
2022-06-29,217.5,223.0,217.0,221.5,728326
2022-06-30,220.5,221.0,214.5,214.5,893220
2022-07-01,214.0,214.5,200.0,203.0,1969707
2022-07-04,204.5,205.0,197.5,200.5,997012
2022-07-05,204.0,205.0,198.5,204.0,611988
2022-07-06,204.0,204.0,198.5,199.5,661050
2022-07-07,200.5,202.0,194.0,201.0,735073
2022-07-08,204.0,208.5,203.0,207.5,698670
2022-07-11,205.5,207.0,204.0,206.5,504781
2022-07-12,204.5,206.0,201.5,202.5,475246
2022-07-13,205.0,211.5,205.0,211.0,584454
2022-07-14,211.0,212.0,209.5,212.0,315660
2022-07-15,211.5,211.5,208.5,209.0,593322
2022-07-18,210.5,214.5,208.5,212.0,738295
2022-07-19,211.5,214.5,211.0,214.0,596556
2022-07-20,214.5,217.0,206.5,208.0,1427158
2022-07-21,207.5,207.5,200.0,205.0,1588044
2022-07-22,206.0,209.0,203.5,208.0,1236701
2022-07-25,207.5,214.0,207.5,214.0,2557086
2022-07-26,178.0,180.0,175.0,179.5,2494128
2022-07-27,179.0,180.0,177.5,178.5,780789
2022-07-28,178.5,179.5,175.5,176.5,1193759
2022-07-29,176.5,179.0,176.5,178.5,1206994
2022-08-01,178.0,180.0,176.5,179.5,615387
2022-08-02,178.0,179.0,177.5,178.5,446546
2022-08-03,178.0,178.0,175.5,175.5,793340
2022-08-04,175.0,176.5,173.0,176.5,648623
2022-08-05,176.5,180.5,176.5,180.0,942754
2022-08-08,178.0,178.0,176.0,178.0,729435
2022-08-09,179.0,181.0,178.0,179.5,706447
2022-08-10,179.0,180.0,178.5,180.0,407649
2022-08-11,180.5,182.0,180.5,182.0,1129165
2022-08-12,181.0,181.5,179.0,179.5,1072028
2022-08-15,179.5,179.5,178.0,178.5,547225
2022-08-16,179.0,179.0,177.0,177.0,721788
2022-08-17,177.0,177.0,174.0,175.5,1139619
2022-08-18,175.0,176.5,174.5,176.0,505312
2022-08-19,175.5,175.5,173.5,173.5,1128103
2022-08-22,172.0,172.0,168.5,169.0,1598494
2022-08-23,169.5,169.5,165.0,165.0,1476101
2022-08-24,163.0,165.0,160.0,164.5,2535480
2022-08-25,164.5,170.5,164.0,170.5,1703547
2022-08-26,170.5,171.0,168.0,168.5,896182
2022-08-29,166.0,167.0,164.5,166.0,844171
2022-08-30,168.0,168.0,166.5,167.0,419015
2022-08-31,161.0,162.0,158.0,162.0,8854492
2022-09-01,162.0,162.0,158.0,158.5,2661202
2022-09-02,159.0,159.0,154.0,156.0,2568121
2022-09-05,156.0,157.0,154.5,156.0,1026512
2022-09-06,157.0,157.0,154.5,155.0,725801
2022-09-07,156.0,157.0,153.0,153.0,1518378
2022-09-08,154.0,156.5,153.0,156.0,768072
2022-09-12,158.0,159.0,157.0,158.0,781047
2022-09-13,158.0,160.0,158.0,158.5,856793
2022-09-14,155.0,157.0,154.5,156.0,644448
2022-09-15,156.5,159.0,156.0,158.5,815422
2022-09-16,158.5,158.5,157.0,157.0,575155
2022-09-19,158.0,158.0,155.5,156.5,650718
2022-09-20,157.5,157.5,155.0,156.0,672277
2022-09-21,156.0,156.0,154.5,156.0,664988
2022-09-22,155.5,155.5,153.5,155.0,597817
2022-09-23,155.5,158.0,155.0,156.5,521965
2022-09-26,154.5,155.0,150.0,150.5,2024942
2022-09-27,150.5,151.0,147.5,149.0,1708404
2022-09-28,149.0,149.5,142.0,143.0,2020028
2022-09-29,145.0,146.0,143.0,145.0,791908
2022-09-30,143.0,144.5,140.5,143.5,1620487
2022-10-03,144.5,144.5,140.0,140.0,1107253
2022-10-04,141.5,144.0,140.5,143.5,935509
2022-10-05,146.5,147.5,145.0,146.0,1058060
2022-10-06,147.0,147.0,144.0,144.5,477659
2022-10-07,145.0,147.0,144.0,146.0,476318
2022-10-11,141.5,142.0,138.5,139.5,1189253
2022-10-12,140.0,140.0,134.0,138.0,1587024
2022-10-13,138.0,138.0,130.5,131.0,2123354
2022-10-14,135.0,136.0,134.0,135.5,927491
2022-10-17,133.0,133.0,130.0,132.5,1028570
2022-10-18,134.0,134.5,131.0,134.0,706772
2022-10-19,134.0,135.5,131.5,132.5,697734
2022-10-20,131.0,131.0,125.5,127.5,2915485
2022-10-21,127.0,131.5,125.5,129.0,1191060
2022-10-24,131.5,132.0,127.0,128.0,882508
2022-10-25,129.0,129.0,124.0,126.0,975631
2022-10-26,127.0,128.0,125.5,127.5,706323
2022-10-27,128.5,132.5,128.5,132.0,980534
2022-10-28,130.5,138.0,130.5,133.0,1683053
2022-10-31,135.5,136.5,132.5,136.5,892334
2022-11-01,136.0,139.5,133.5,137.5,935143
2022-11-02,137.5,137.5,136.5,137.0,481863
2022-11-03,135.0,138.5,135.0,138.5,473220
2022-11-04,138.0,140.0,138.0,140.0,701615
2022-11-07,142.0,143.0,140.5,143.0,725283
2022-11-08,144.0,147.0,143.5,144.5,1307898
2022-11-09,145.0,145.5,143.5,143.5,793032
2022-11-10,142.0,144.5,141.5,144.0,448749
2022-11-11,149.0,149.0,145.5,146.0,770528
2022-11-14,146.5,152.5,146.5,151.5,2024895
2022-11-15,152.0,152.5,150.0,151.5,933561
2022-11-16,151.5,151.5,147.5,147.5,1156305
2022-11-17,147.0,149.0,146.0,148.5,533252
2022-11-18,149.0,151.0,147.5,148.5,683476
2022-11-21,148.5,149.0,146.5,148.0,416138
2022-11-22,148.0,150.5,148.0,150.0,476170
2022-11-23,151.0,152.5,151.0,151.5,646401
2022-11-24,152.5,153.0,151.5,152.5,577185
2022-11-25,153.0,154.5,152.0,152.5,691960
2022-11-28,151.5,153.5,150.5,153.0,693536
2022-11-29,153.0,154.5,152.0,154.0,830599
2022-11-30,154.0,162.0,154.0,160.0,3071776
2022-12-01,162.5,163.5,158.5,159.5,1626121
2022-12-02,159.5,162.0,159.0,161.5,893075
2022-12-05,161.5,162.5,160.0,160.0,745276
2022-12-06,159.5,161.0,158.0,158.0,759989
2022-12-07,158.5,160.0,155.5,157.5,837531
2022-12-08,159.0,160.0,157.0,159.0,645235
2022-12-09,160.5,160.5,158.0,159.0,421086
2022-12-12,158.0,158.0,156.0,157.5,477100
2022-12-13,158.5,159.5,157.0,157.5,397646
2022-12-14,159.0,159.0,157.5,158.5,369543
2022-12-15,158.0,161.5,157.5,161.0,915485
2022-12-16,159.0,159.0,157.0,158.0,989180
2022-12-19,157.5,159.0,156.0,158.0,409392
2022-12-20,158.0,159.0,153.0,153.0,1156540
2022-12-21,154.0,157.0,154.0,155.0,521110
2022-12-22,157.0,157.0,156.0,156.5,380127
2022-12-23,155.5,157.0,154.5,156.5,326906
2022-12-26,156.5,157.0,154.5,154.5,401347
2022-12-27,155.5,157.0,155.5,155.5,516238
2022-12-28,155.0,155.5,153.0,153.0,562526
2022-12-29,151.5,153.5,150.0,153.0,707280
2022-12-30,154.5,156.0,154.0,155.5,414453
2023-01-03,156.0,156.5,154.0,156.0,392076
2023-01-04,156.5,160.5,155.0,160.0,1063222
2023-01-05,160.0,161.5,159.0,160.5,1158749
2023-01-06,160.5,161.0,159.0,159.5,610339
2023-01-09,160.5,161.0,160.0,161.0,701221
2023-01-10,160.0,161.5,160.0,160.5,608027
2023-01-11,160.0,167.0,160.0,164.5,2744803
2023-01-12,165.0,170.0,164.5,165.0,2561803
2023-01-13,167.5,167.5,162.0,162.0,1149947
2023-01-16,163.5,164.5,162.0,163.0,1014395
2023-01-17,163.5,163.5,162.0,163.0,809989
2023-01-30,165.0,167.0,163.0,165.0,1350347
2023-01-31,164.0,168.0,163.5,166.5,1334126
2023-02-01,167.5,173.0,167.0,172.5,1975511
2023-02-02,173.0,173.5,170.5,171.5,961315
2023-02-03,171.5,171.5,170.0,170.5,532839
2023-02-06,168.5,172.0,168.5,171.5,695319
2023-02-07,172.0,173.0,171.0,171.0,580081
2023-02-08,172.0,174.0,171.5,173.5,951854
2023-02-09,174.0,174.5,172.0,172.0,815141
2023-02-10,173.0,173.0,170.5,171.5,628175
2023-02-13,171.5,171.5,170.0,170.5,824431
2023-02-14,171.0,171.0,170.0,170.5,518780
2023-02-15,170.5,171.0,168.5,169.0,918166
2023-02-16,169.5,170.0,168.0,169.5,700322
2023-02-17,170.0,170.5,169.0,169.5,638720
2023-02-20,170.0,170.5,169.5,170.5,676397
2023-02-21,171.0,171.0,169.0,170.0,792928
2023-02-22,169.0,169.0,167.0,169.0,1075793
2023-02-23,170.0,171.0,169.5,170.0,704329
2023-02-24,171.0,171.0,168.5,170.0,679256
2023-03-01,170.0,174.0,169.0,173.5,1410752
2023-03-02,174.0,176.5,174.0,175.5,1488923
2023-03-03,175.5,176.5,172.5,175.5,1343710
2023-03-06,176.5,179.0,175.0,178.5,1422129
2023-03-07,179.5,183.0,179.5,182.0,1974235
2023-03-08,180.0,181.5,179.0,180.0,962121
2023-03-09,180.5,181.0,178.5,180.0,1109706
2023-03-10,181.0,183.0,178.0,179.0,2297332
2023-03-13,177.5,179.5,174.5,179.5,1847858
2023-03-14,178.0,178.5,175.5,175.5,1898842
2023-03-15,177.5,178.0,175.5,176.0,1015351
2023-03-16,175.0,175.0,171.0,172.0,1914560
2023-03-17,173.5,174.5,172.0,172.5,937293
2023-03-20,173.0,173.5,171.0,173.5,799495
2023-03-21,174.5,176.0,173.5,174.5,747561
2023-03-22,175.5,177.0,175.0,176.5,810742
2023-03-23,176.0,178.0,175.0,177.5,474870
2023-03-24,178.0,178.5,176.0,176.0,687390
2023-03-27,176.5,177.5,175.5,177.0,680895
2023-03-28,177.0,178.5,175.5,177.0,491533
2023-03-29,178.0,180.0,176.5,179.0,1173392
2023-03-30,180.0,180.0,178.0,178.5,663650
2023-03-31,179.0,181.0,178.0,179.5,1548819
2023-04-06,178.5,180.0,178.5,178.5,699256
2023-04-07,178.5,179.0,178.0,179.0,360489
2023-04-10,178.5,179.0,177.0,178.5,597459
2023-04-11,180.0,185.0,180.0,185.0,2299169
2023-04-12,185.0,187.5,184.0,184.5,1158873
2023-04-13,184.5,186.0,183.5,184.5,548157
2023-04-14,184.0,185.0,181.5,184.5,1540094
2023-04-17,184.5,185.5,184.0,185.0,892649
2023-04-18,185.5,185.5,184.0,185.0,527029
2023-04-19,186.0,189.0,186.0,186.5,1169937
2023-04-20,186.5,187.5,185.5,186.0,682951
2023-04-21,186.0,187.0,182.0,182.5,903572
2023-04-24,183.0,184.5,181.5,184.0,652910
2023-04-25,185.0,187.0,181.5,182.0,901574
2023-04-26,181.5,183.5,180.5,183.0,1046883
2023-04-27,183.0,183.5,181.5,182.0,535761
2023-04-28,183.5,185.5,183.0,184.5,658713
2023-05-02,185.5,188.0,184.5,187.5,899570
2023-05-03,187.0,187.5,185.5,186.5,606641
2023-05-04,187.5,188.0,186.5,188.0,429792
2023-05-05,189.0,191.5,187.0,190.0,1504228
2023-05-08,191.5,193.0,190.0,192.5,964583
2023-05-09,192.5,196.0,192.0,195.5,1315866
2023-05-10,192.5,194.0,190.0,191.0,1595179
2023-05-11,191.5,192.0,187.0,191.0,1732734
2023-05-12,190.0,193.0,189.0,191.5,656411
2023-05-15,193.0,193.0,186.5,188.5,1275060
2023-05-16,189.5,191.0,188.5,190.0,529360
2023-05-17,190.5,192.5,189.0,192.0,899723
2023-05-18,192.5,195.0,190.5,194.5,1170458
2023-05-19,195.5,195.5,192.0,193.5,605745
2023-05-22,192.0,196.5,192.0,196.5,967177
2023-05-23,195.0,199.0,195.0,197.0,711450
2023-05-24,197.0,197.0,194.5,196.0,710061
2023-05-25,195.0,196.5,194.5,195.0,386265
2023-05-26,195.0,197.5,194.0,197.0,697716
2023-05-29,197.5,198.0,195.0,195.5,726378
2023-05-30,196.5,196.5,193.5,194.5,549183
2023-05-31,195.0,196.0,194.0,195.0,619281
2023-06-01,196.0,196.0,194.5,195.0,400627
2023-06-02,195.0,196.0,195.0,195.0,400433
2023-06-05,196.0,198.0,195.0,197.0,577337
2023-06-06,197.0,199.0,196.5,199.0,777490
2023-06-07,199.0,201.0,199.0,200.5,756631
2023-06-08,200.0,200.5,197.0,198.0,577175
2023-06-09,199.5,199.5,198.0,199.0,617340
2023-06-12,200.0,200.0,197.5,198.5,611897
2023-06-13,198.5,199.0,197.5,198.0,620788
2023-06-14,199.0,201.0,198.0,200.0,760215
2023-06-15,200.5,200.5,198.5,199.5,647369
2023-06-16,199.0,200.5,197.5,197.5,1002827
2023-06-19,198.5,202.0,197.5,200.5,1084597
2023-06-20,200.0,201.0,199.0,199.0,417054
2023-06-21,199.0,199.0,196.0,197.5,1077685
2023-06-26,197.0,197.0,194.0,194.0,864851
2023-06-27,194.0,195.0,192.5,194.5,528452
2023-06-28,195.5,199.0,195.0,198.5,768872
2023-06-29,199.5,200.0,198.0,198.0,382017
2023-06-30,198.0,199.5,197.5,198.5,418403
2023-07-03,199.5,203.5,199.0,203.0,1445113
2023-07-04,203.0,207.5,202.0,206.5,1560981
2023-07-05,206.0,211.0,206.0,210.0,1621130
2023-07-06,208.5,210.0,205.0,205.0,910084
2023-07-07,202.5,205.5,202.5,204.5,577114
2023-07-10,205.5,208.0,205.5,207.0,746723
2023-07-11,206.5,209.5,206.5,209.0,893218
2023-07-12,209.5,211.0,209.0,210.5,671449
2023-07-13,211.0,214.0,211.0,212.5,1431149
2023-07-14,213.0,215.5,213.0,215.0,1194276
2023-07-17,215.5,220.0,215.5,218.5,1332362
2023-07-18,219.0,219.5,214.5,217.0,1197390
2023-07-19,217.5,219.5,215.0,215.5,1057296
2023-07-20,216.5,220.0,214.5,218.5,1545740
2023-07-21,216.5,218.5,215.5,216.0,893619
2023-07-24,216.0,216.0,212.0,212.5,2065982
2023-07-25,189.0,194.5,188.5,194.5,3200002
2023-07-26,196.5,199.0,194.5,196.5,1958663
2023-07-27,198.0,198.5,194.5,194.5,1039524
2023-07-28,194.5,195.5,193.0,193.5,615982
2023-07-31,194.0,194.5,189.5,189.5,1625325
2023-08-01,190.5,192.0,189.0,192.0,733072
2023-08-02,192.0,192.0,189.0,191.0,1276060
2023-08-04,189.5,190.0,187.5,187.5,1200913
2023-08-07,187.0,187.0,182.5,185.0,955572
2023-08-08,185.0,187.0,184.0,184.5,850501
2023-08-09,184.0,186.0,183.0,184.0,735942
2023-08-10,185.0,185.0,182.0,182.5,883137
2023-08-11,182.5,183.5,181.0,182.0,768661
2023-08-14,181.5,181.5,173.0,176.0,2588522
2023-08-15,177.0,178.0,173.5,174.0,789793
2023-08-16,172.0,172.5,169.5,172.5,1074741
2023-08-17,171.5,178.0,170.0,177.0,1072867
2023-08-18,174.5,177.0,172.5,174.0,881436
2023-08-21,173.5,174.0,172.0,173.0,683215
2023-08-22,175.0,176.0,173.0,173.5,528630
2023-08-23,174.5,174.5,173.0,173.5,529779
2023-08-24,174.5,177.0,173.0,177.0,926965
2023-08-25,176.5,179.0,175.5,176.0,991108
2023-08-28,177.5,178.5,176.0,176.5,593601
2023-08-29,178.5,180.0,177.5,178.5,716495
2023-08-30,179.5,179.5,177.0,178.0,681536
2023-08-31,178.5,179.0,178.0,178.0,555851
2023-09-01,178.0,179.0,177.5,179.0,489293
2023-09-04,178.5,184.0,178.0,183.0,951683
2023-09-05,182.5,183.5,181.5,182.0,638631
2023-09-06,182.0,183.5,181.0,181.5,690859
2023-09-07,180.5,180.5,178.0,179.0,598708
2023-09-08,177.5,179.0,177.0,178.5,470592
2023-09-11,179.0,179.0,175.5,176.0,776164
2023-09-12,176.0,178.0,175.5,177.5,259857
2023-09-13,177.5,180.0,177.0,179.5,359729
2023-09-14,180.0,183.5,179.5,182.5,820220
2023-09-15,182.5,183.0,181.5,182.0,460226
2023-09-18,180.5,182.0,180.5,181.0,494205
2023-09-19,181.0,182.5,181.0,182.0,446279
2023-09-20,183.0,183.0,180.0,180.5,652660
2023-09-21,179.5,180.5,177.5,178.0,927038
2023-09-22,177.0,179.5,176.0,179.5,506218
2023-09-25,181.0,181.5,180.0,181.5,367599
2023-09-26,182.0,182.5,180.0,180.0,498678
2023-09-27,179.0,181.5,178.5,181.0,461606
2023-09-28,182.5,184.0,181.5,183.5,856872
2023-10-02,184.0,184.5,182.0,182.5,588797
2023-10-03,182.5,182.5,181.0,181.0,338791
2023-10-04,180.5,180.5,179.0,179.5,486112
2023-10-05,179.5,181.0,179.5,180.0,248278
2023-10-06,180.0,181.5,180.0,181.0,166376
2023-10-11,182.5,183.0,181.5,182.5,526662
2023-10-12,183.0,185.0,182.5,185.0,614783
2023-10-13,184.5,187.0,184.0,186.0,749041
2023-10-16,186.0,186.0,184.0,184.5,448041
2023-10-17,185.0,185.5,183.0,183.5,335958
2023-10-18,183.5,183.5,182.0,182.5,356291
2023-10-19,182.0,183.0,182.0,182.5,245738
2023-10-20,182.0,182.0,179.0,180.5,577520
2023-10-23,180.0,180.5,179.5,180.0,274357
2023-10-24,180.0,181.0,179.0,180.0,399415
2023-10-25,180.0,182.0,180.0,180.5,285193
2023-10-26,180.0,180.5,178.5,178.5,652804
2023-10-27,178.5,180.5,178.5,180.0,264772
2023-10-30,180.0,180.5,179.5,180.5,239860
2023-10-31,181.0,181.0,178.5,179.0,452719
2023-11-01,180.0,180.5,179.0,180.5,228688
2023-11-02,181.5,182.5,181.0,182.0,324112
2023-11-03,183.5,183.5,182.0,182.0,365826
2023-11-06,183.0,186.0,183.0,186.0,799595
2023-11-07,186.0,186.0,184.5,184.5,365293
2023-11-08,184.5,185.5,184.5,185.0,345994
2023-11-09,186.0,186.0,184.5,186.0,364883
2023-11-10,186.0,186.0,183.0,183.5,452244
2023-11-13,183.0,184.0,181.0,181.5,711951
2023-11-14,182.0,185.0,181.5,184.0,665495
2023-11-15,185.0,185.5,183.0,185.5,658540
2023-11-16,185.5,185.5,184.0,185.0,391704
2023-11-17,184.5,186.0,184.5,184.5,453527
2023-11-20,185.5,185.5,183.0,184.0,514394
2023-11-21,183.5,185.0,183.5,184.5,533132
2023-11-22,184.5,185.5,184.0,184.5,399491
2023-11-23,184.0,185.0,184.0,184.5,307812
2023-11-24,185.0,186.0,184.5,185.0,534658
2023-11-27,185.5,192.0,185.5,186.5,1690435
2023-11-28,187.5,187.5,185.5,186.0,670063
2023-11-29,186.0,186.5,185.0,185.5,406802
2023-11-30,186.0,189.5,185.5,189.5,1304401
2023-12-01,189.5,189.5,188.0,189.0,723779
2023-12-04,189.0,190.0,188.0,189.0,645489
2023-12-05,188.5,188.5,186.0,187.0,750202
2023-12-06,188.0,188.5,187.0,187.0,347642
2023-12-07,187.5,187.5,186.0,187.0,323313
2023-12-08,188.0,188.0,186.0,186.5,514520
2023-12-11,186.0,186.0,184.5,184.5,928503
2023-12-12,185.0,185.5,183.5,184.0,715647
2023-12-13,184.0,184.0,183.0,184.0,599998
2023-12-14,185.5,185.5,183.5,184.5,895730
2023-12-15,185.0,187.5,184.5,186.5,766046
2023-12-18,186.0,187.5,186.0,186.0,486862
2023-12-19,185.5,185.5,184.5,185.0,429730
2023-12-20,186.0,186.0,183.5,184.0,580895
2023-12-21,183.5,184.0,182.5,183.5,539701
2023-12-22,183.5,184.0,182.5,182.5,627135
2023-12-25,184.5,184.5,182.5,183.0,358845
2023-12-26,184.0,184.5,183.5,184.5,315066
2023-12-27,184.0,185.5,184.0,185.5,284785
2023-12-28,185.5,186.0,184.0,185.0,371745
2023-12-29,184.5,186.5,184.0,186.0,413926
