Date,Open,High,Low,Close,Volume
2022-05-04,22.85,23.9,22.85,23.2,60889
2022-05-05,23.3,23.9,23.3,23.65,5426
2022-05-06,23.1,23.65,23.0,23.05,13300
2022-05-09,23.25,23.25,22.15,22.15,19000
2022-05-10,23.0,23.0,23.0,23.0,8100
2022-05-12,22.5,22.5,22.0,22.0,7200
2022-05-13,21.55,23.65,21.55,21.55,15832
2022-05-16,21.0,21.0,21.0,21.0,1000
2022-05-17,23.05,23.05,22.9,22.95,4201
2022-05-18,21.45,22.9,21.45,22.9,7177
2022-05-19,22.0,22.0,21.2,21.3,4000
2022-05-20,21.3,21.35,21.3,21.35,3000
2022-05-23,21.6,22.25,21.6,22.25,6415
2022-05-24,22.3,22.3,22.3,22.3,2600
2022-05-25,22.35,22.35,22.0,22.0,2000
2022-05-30,22.0,22.0,22.0,22.0,4000
2022-06-02,22.2,22.2,22.2,22.2,1317
2022-06-06,20.7,20.7,20.7,20.7,1349
2022-06-07,22.6,22.6,21.95,21.95,3129
2022-06-08,21.5,21.95,20.4,21.95,15046
2022-06-09,20.4,21.0,20.3,21.0,4505
2022-06-13,20.8,20.8,20.8,20.8,2000
2022-06-14,21.4,21.4,21.4,21.4,2000
2022-06-15,21.4,21.4,21.4,21.4,1703
2022-06-16,20.95,20.95,20.95,20.95,2047
2022-06-17,21.0,21.0,21.0,21.0,2095
2022-06-20,21.0,22.45,21.0,22.0,4207
2022-06-21,21.15,21.15,20.2,20.2,4148
2022-06-22,21.9,22.0,20.3,20.3,5254
2022-06-23,18.95,20.5,18.95,20.5,3163
2022-06-24,20.1,20.1,20.1,20.1,1219
2022-06-27,20.5,21.65,20.5,21.65,3001
2022-06-28,21.65,21.65,19.65,20.5,16060
2022-06-29,19.55,20.45,19.55,20.45,2002
2022-06-30,20.45,21.7,20.45,21.7,2016
2022-07-01,21.45,21.45,21.3,21.3,2003
2022-07-04,22.2,22.2,22.2,22.2,2000
2022-07-05,22.0,22.0,21.65,21.65,5200
2022-07-11,20.0,23.4,19.55,22.95,9373
2022-07-12,22.9,22.9,22.9,22.9,2088
2022-07-14,21.3,23.6,20.25,22.9,14500
2022-07-15,21.7,21.7,20.65,20.75,23026
2022-07-19,21.0,22.1,21.0,21.5,8496
2022-07-20,21.4,21.4,20.8,20.8,4000
2022-07-21,20.8,20.8,20.8,20.8,3100
2022-07-22,20.8,20.8,20.8,20.8,1002
2022-07-25,21.2,21.2,21.0,21.0,2000
2022-07-26,20.4,20.5,20.4,20.4,5020
2022-07-27,20.0,20.0,20.0,20.0,1030
2022-07-28,19.2,19.25,19.2,19.25,3479
2022-07-29,18.75,19.1,18.75,19.1,2000
2022-08-01,20.6,20.6,18.5,18.5,10038
2022-08-02,18.6,18.65,18.55,18.65,13080
2022-08-03,19.2,20.5,19.2,20.2,49758
2022-08-04,19.9,20.5,19.0,19.15,22578
2022-08-05,19.15,20.0,19.15,20.0,7100
2022-08-10,19.95,20.25,18.85,18.85,4254
2022-08-11,20.5,20.5,20.35,20.35,14025
2022-08-12,19.05,19.5,19.05,19.5,6373
