Date,Open,High,Low,Close,Volume
2022-06-01,17.15,17.35,17.0,17.15,154289
2022-06-02,17.3,18.85,17.25,18.1,2898740
2022-06-06,18.5,19.9,18.5,19.9,13960280
2022-06-07,19.75,19.8,17.95,18.35,10566544
2022-06-08,18.4,19.8,17.9,18.7,5947954
2022-06-09,18.6,19.65,18.55,18.95,5370098
2022-06-10,19.0,19.2,18.65,19.05,2424160
2022-06-13,19.0,19.95,18.8,19.0,6375783
2022-06-14,18.75,19.05,18.4,18.8,1822519
2022-06-15,19.0,19.15,18.35,18.35,1118046
2022-06-16,18.65,18.75,17.85,17.9,1021869
2022-06-17,17.9,18.15,17.4,17.85,932440
2022-06-20,17.95,17.95,17.05,17.1,835371
2022-06-21,17.3,17.8,17.2,17.4,902629
2022-06-22,17.5,17.5,16.7,16.75,877032
2022-06-23,17.05,17.05,16.55,16.65,607448
2022-06-24,16.9,17.3,16.8,17.1,616722
2022-06-27,17.35,17.65,17.15,17.35,627449
2022-06-28,17.5,17.5,17.1,17.2,301733
2022-06-29,17.2,17.45,17.1,17.35,279003
2022-06-30,17.4,17.5,17.0,17.15,453729
2022-07-01,17.3,17.3,16.2,16.25,698439
2022-07-04,16.3,16.85,16.25,16.35,369752
2022-07-05,16.6,16.7,16.25,16.45,276466
2022-07-06,16.5,16.5,15.8,15.95,429978
2022-07-07,16.15,16.25,15.8,16.1,404083
2022-07-08,16.2,16.4,16.0,16.15,246855
2022-07-11,16.3,16.45,16.1,16.2,174824
2022-07-12,16.0,16.2,15.65,15.8,269473
2022-07-13,16.1,16.15,16.0,16.1,226540
2022-07-14,16.1,16.2,15.85,16.2,120271
2022-07-15,16.1,16.1,16.0,16.05,135325
2022-07-18,16.3,17.65,16.15,17.55,3420816
2022-07-19,17.55,18.35,16.95,16.95,6536396
2022-07-20,17.2,17.3,16.55,16.7,1301271
2022-07-21,16.8,16.85,16.35,16.6,575961
2022-07-22,16.7,16.7,16.4,16.45,415852
2022-07-25,16.6,16.65,16.2,16.35,391417
2022-07-26,16.4,17.1,16.4,16.6,1852456
2022-07-27,16.4,16.75,16.35,16.45,473633
2022-07-28,16.45,16.55,16.25,16.35,388282
2022-07-29,16.35,16.7,16.35,16.55,266825
2022-08-01,16.75,16.75,16.45,16.6,201427
2022-08-02,16.5,16.5,16.05,16.1,466574
2022-08-03,16.1,16.1,15.4,15.7,580153
2022-08-04,15.6,15.85,15.4,15.8,460136
2022-08-05,16.1,16.25,15.95,16.25,301226
2022-08-08,16.15,16.3,16.1,16.25,146244
2022-08-09,16.4,16.55,16.35,16.45,236288
2022-08-10,16.6,17.05,16.55,16.7,820036
2022-08-11,16.85,16.85,16.55,16.55,391566
2022-08-12,16.5,16.65,16.45,16.6,183916
2022-08-15,16.6,16.7,16.05,16.65,225943
2022-08-16,16.65,16.95,16.6,16.65,424717
2022-08-17,16.65,16.85,16.65,16.75,206790
2022-08-18,16.7,16.8,16.55,16.6,133145
2022-08-19,16.7,16.75,16.35,16.65,305857
2022-08-22,16.65,16.7,16.5,16.5,149384
2022-08-23,16.65,16.7,16.35,16.45,138804
2022-08-24,16.45,16.65,16.45,16.55,177073
2022-08-25,16.7,16.75,16.5,16.6,258237
2022-08-26,16.7,17.3,16.3,16.8,1567565
2022-08-29,16.5,16.9,16.4,16.4,532598
2022-08-30,16.45,16.45,16.3,16.45,174208
2022-08-31,16.45,16.65,16.2,16.3,300470
2022-09-01,16.2,16.45,16.15,16.2,199426
2022-09-02,16.2,16.3,16.1,16.1,198889
2022-09-05,16.15,16.3,16.05,16.05,207758
2022-09-06,16.2,16.5,16.0,16.05,252188
2022-09-07,16.1,16.1,15.85,15.85,195261
2022-09-08,16.0,16.2,15.95,16.2,129518
2022-09-12,16.25,16.35,16.15,16.3,115939
2022-09-13,16.65,16.8,16.4,16.5,177678
2022-09-14,16.2,16.5,16.2,16.35,114875
2022-09-15,16.35,16.55,16.35,16.35,138001
2022-09-16,16.35,16.6,16.3,16.35,129075
2022-09-19,16.55,16.55,16.25,16.25,121306
2022-09-20,16.45,16.5,16.35,16.45,123472
2022-09-21,16.5,16.5,16.2,16.3,167226
2022-09-22,16.3,17.25,16.25,16.8,1173074
2022-09-23,17.15,17.25,16.4,16.4,779127
2022-09-26,16.4,16.5,16.3,16.4,381718
2022-09-27,16.5,16.65,16.25,16.5,336895
2022-09-28,16.55,16.55,16.0,16.1,498978
2022-09-29,16.2,16.75,16.15,16.65,442274
2022-09-30,16.5,16.85,16.4,16.65,646792
2022-10-03,16.65,16.9,16.5,16.6,274423
2022-10-04,16.7,16.9,16.6,16.7,278835
2022-10-05,16.75,16.75,16.35,16.45,200970
2022-10-06,16.5,16.5,16.35,16.5,59887
2022-10-07,16.55,17.8,16.5,17.45,3386414
2022-10-11,17.45,17.45,16.9,16.9,1168974
2022-10-12,16.9,17.25,16.5,16.55,726611
2022-10-13,16.55,16.65,15.5,15.6,1493187
2022-10-14,15.8,16.25,15.8,16.25,486264
2022-10-17,15.85,15.95,15.4,15.9,593157
2022-10-18,15.95,16.15,15.75,15.85,191884
2022-10-19,15.85,16.2,15.75,16.0,203598
2022-10-20,16.0,16.0,15.6,15.8,183434
2022-10-21,15.95,16.05,15.7,15.7,122633
2022-10-24,15.8,16.05,15.8,15.9,157261
2022-10-25,16.0,16.0,15.7,15.7,125143
2022-10-26,15.65,15.8,15.6,15.65,96256
2022-10-27,15.8,15.95,15.75,15.95,115350
2022-10-28,16.0,16.0,15.75,15.75,89140
2022-10-31,15.95,16.05,15.8,15.8,66693
2022-11-01,15.8,16.05,15.8,15.95,74853
2022-11-02,15.95,16.0,15.9,15.9,39886
2022-11-03,15.9,15.95,15.85,15.9,61884
2022-11-04,15.95,16.1,15.9,16.0,149108
2022-11-07,16.1,16.45,16.1,16.2,246110
2022-11-08,16.35,16.4,16.2,16.2,87249
2022-11-09,16.4,16.4,16.25,16.3,130679
2022-11-10,16.25,16.4,16.2,16.3,85672
2022-11-11,16.5,16.55,16.25,16.3,213883
2022-11-14,16.35,16.35,16.25,16.35,96517
2022-11-15,16.4,16.4,16.2,16.35,128165
2022-11-16,16.4,16.45,16.2,16.2,176334
2022-11-17,16.3,16.45,16.2,16.45,73326
2022-11-18,16.4,17.0,16.3,16.35,482479
2022-11-21,16.5,16.5,16.25,16.4,108568
