Date,Open,High,Low,Close,Volume
2022-06-01,32.5,32.6,32.2,32.45,32206
2022-06-02,32.45,32.45,32.1,32.3,59022
2022-06-06,31.8,32.45,31.8,32.3,19028
2022-06-07,32.3,32.3,31.95,31.95,8001
2022-06-08,31.9,32.5,31.85,32.3,34072
2022-06-09,32.4,32.4,32.4,32.4,24099
2022-06-10,32.0,32.4,32.0,32.1,11313
2022-06-13,31.9,32.1,31.4,32.05,55025
2022-06-14,31.7,32.0,31.6,32.0,19479
2022-06-15,32.05,32.05,31.9,32.0,18158
2022-06-16,32.15,32.15,31.05,31.85,25432
2022-06-17,31.15,31.5,31.15,31.4,6100
2022-06-20,31.25,31.25,29.95,30.1,101087
2022-06-21,30.1,30.85,29.95,30.85,83089
2022-06-22,31.2,31.2,29.8,29.85,61529
2022-06-23,30.3,30.4,29.65,30.05,68164
2022-06-24,30.3,32.1,30.3,31.3,138127
2022-06-27,31.1,32.1,31.1,32.05,60211
2022-06-28,32.25,32.25,31.6,31.8,67001
2022-06-29,31.3,31.85,31.3,31.7,172977
2022-06-30,31.8,31.8,31.35,31.4,19822
2022-07-01,31.05,31.15,30.55,30.7,39000
2022-07-04,31.35,31.75,30.8,31.4,80000
2022-07-05,31.8,32.1,31.8,32.0,61000
2022-07-06,31.7,32.05,31.7,32.0,135029
2022-07-07,32.0,32.15,31.7,32.0,115048
2022-07-08,32.0,32.1,32.0,32.05,33100
2022-07-11,33.0,33.35,32.35,33.1,572810
2022-07-12,33.1,33.15,32.0,32.2,110100
2022-07-13,32.9,33.05,32.2,32.2,159745
2022-07-14,32.35,32.5,32.15,32.2,63470
2022-07-15,32.15,32.45,32.15,32.25,62000
2022-07-18,32.1,32.8,32.1,32.35,247100
2022-07-19,32.5,32.5,32.0,32.15,112259
2022-07-20,32.1,32.5,31.9,31.9,68301
2022-07-21,32.45,32.95,32.1,32.75,88250
2022-07-22,32.6,32.6,32.1,32.3,63002
2022-07-25,32.25,32.35,31.95,32.2,269101
2022-07-26,32.5,32.5,32.15,32.45,45245
2022-07-27,32.45,32.5,32.15,32.45,178158
2022-07-28,32.35,32.55,32.25,32.45,43035
2022-07-29,32.4,32.5,32.4,32.5,38034
2022-08-01,32.6,32.65,32.35,32.45,51420
2022-08-02,32.3,32.5,32.05,32.5,48056
2022-08-03,32.45,32.55,32.3,32.5,172000
2022-08-04,32.5,32.6,32.3,32.5,110004
2022-08-05,32.6,33.15,32.55,33.0,183312
2022-08-08,33.35,33.35,32.7,33.0,378604
2022-08-09,33.0,34.7,33.0,33.45,405898
2022-08-10,33.5,33.5,32.4,32.6,151913
2022-08-11,32.25,32.85,32.25,32.6,70702
2022-08-12,32.55,32.65,32.5,32.55,55304
2022-08-15,32.9,32.95,32.6,32.75,94000
2022-08-16,32.8,32.9,32.4,32.5,50980
2022-08-17,32.4,32.65,32.3,32.3,27240
2022-08-18,32.2,32.5,32.2,32.5,18025
2022-08-19,32.75,32.75,32.35,32.55,75546
2022-08-22,32.4,32.6,32.4,32.5,46120
2022-08-23,32.5,32.6,32.5,32.5,8094
2022-08-24,32.85,32.95,32.7,32.9,54600
2022-08-25,33.0,33.6,33.0,33.55,101371
2022-08-26,33.7,33.95,33.6,33.95,125449
2022-08-29,33.95,33.95,33.3,33.6,50259
2022-08-30,33.1,33.8,33.1,33.45,32300
