Date,Open,High,Low,Close,Volume
2022-05-03,13.7,13.7,13.55,13.65,193310
2022-05-04,13.65,13.7,13.55,13.7,244300
2022-05-05,13.7,13.7,13.65,13.7,79456
2022-05-06,13.65,13.7,13.55,13.65,799169
2022-05-09,13.65,13.75,13.55,13.75,719217
2022-05-10,13.7,14.3,13.65,13.85,3526788
2022-05-11,13.9,13.9,13.65,13.8,415350
2022-05-12,13.8,14.05,13.65,13.75,1424739
2022-05-13,13.75,13.85,13.6,13.7,1381270
2022-05-16,13.7,13.7,13.55,13.7,382663
2022-05-17,13.7,13.85,13.65,13.75,634931
2022-05-18,13.7,13.8,13.65,13.65,304230
2022-05-19,13.75,13.75,13.5,13.65,167857
2022-05-20,13.65,13.75,13.55,13.75,555390
2022-05-23,13.75,13.8,13.65,13.65,221134
2022-05-24,13.75,13.75,13.6,13.65,218088
2022-05-25,14.5,14.5,13.3,13.65,3836892
2022-05-26,13.7,13.7,13.55,13.6,196733
2022-05-27,13.6,13.75,13.55,13.6,197556
2022-05-30,13.6,14.0,13.5,13.65,1879061
2022-05-31,13.75,13.85,13.65,13.85,360834
2022-06-01,13.85,13.95,13.85,13.95,761610
2022-06-02,13.95,14.2,13.8,13.9,1701022
2022-06-06,13.9,14.1,13.8,14.1,1163893
2022-06-07,14.1,14.15,13.95,14.15,558881
2022-06-08,14.1,14.45,14.05,14.05,2297955
2022-06-09,14.0,14.3,13.95,13.95,1313821
2022-06-10,13.9,13.95,13.8,13.85,536751
2022-06-13,13.75,14.1,13.65,14.0,2012074
2022-06-14,13.95,14.1,13.75,14.0,1444703
2022-06-15,14.0,14.0,13.9,13.9,377031
2022-06-16,14.0,14.0,13.65,13.65,739698
2022-06-17,13.8,13.8,13.5,13.65,919172
2022-06-20,13.7,13.7,13.0,13.0,683340
2022-06-21,13.05,13.5,13.0,13.45,1253663
2022-06-22,13.45,13.55,13.15,13.2,407105
2022-06-23,13.2,13.35,13.05,13.15,627785
2022-06-24,13.2,13.75,13.2,13.35,3244071
