Date,Open,High,Low,Close,Volume
2022-05-03,13.5,13.55,13.35,13.35,107230
2022-05-04,13.55,13.55,13.35,13.4,70835
2022-05-05,13.6,13.65,13.5,13.55,163679
2022-05-06,13.45,13.45,13.25,13.3,112874
2022-05-09,13.2,13.35,12.95,13.0,207860
2022-05-10,12.9,13.0,12.6,12.8,349334
2022-05-11,12.8,12.8,12.45,12.5,398352
2022-05-12,12.5,12.55,12.15,12.2,260793
2022-05-13,12.45,12.5,12.3,12.4,169325
2022-05-16,12.5,12.5,12.3,12.3,162066
2022-05-17,12.4,12.55,12.4,12.5,85102
2022-05-18,12.5,12.8,12.5,12.7,255976
2022-05-19,12.45,12.6,12.4,12.6,110630
2022-05-20,12.55,12.8,12.55,12.7,152992
2022-05-23,12.65,12.9,12.65,12.8,446229
2022-05-24,12.9,13.0,12.8,12.85,292217
2022-05-25,12.85,12.95,12.8,12.9,89894
2022-05-26,13.0,13.35,13.0,13.05,401140
2022-05-27,13.15,13.25,13.05,13.05,161044
2022-05-30,13.3,13.3,13.15,13.25,79082
2022-05-31,13.2,13.4,13.2,13.25,91235
2022-06-01,13.3,13.35,13.15,13.2,317058
2022-06-02,13.15,13.3,13.15,13.15,89297
2022-06-06,13.15,13.25,13.1,13.25,246226
2022-06-07,13.25,13.35,13.2,13.2,96616
2022-06-08,13.15,13.55,13.15,13.35,257716
2022-06-09,13.35,13.55,13.35,13.45,191758
2022-06-10,13.5,13.5,13.35,13.45,138129
2022-06-13,13.25,13.35,13.2,13.2,241549
2022-06-14,13.2,13.25,13.1,13.2,264581
2022-06-15,13.2,13.6,13.2,13.6,260928
2022-06-16,13.7,13.8,13.3,13.35,606589
2022-06-17,13.3,13.45,13.2,13.35,294004
2022-06-20,13.3,13.35,12.95,13.05,251403
2022-06-21,13.2,13.35,13.1,13.35,158683
2022-06-22,13.25,13.35,13.1,13.15,226576
2022-06-23,13.3,13.35,13.1,13.1,93511
2022-06-24,13.1,13.3,13.1,13.1,91167
2022-06-27,13.3,13.45,13.3,13.3,285317
2022-06-28,13.3,13.3,13.2,13.25,69795
2022-06-29,13.15,13.15,13.05,13.05,74761
2022-06-30,13.25,13.25,12.65,12.7,310747
2022-07-01,12.8,12.8,12.25,12.25,245356
2022-07-04,12.4,12.55,12.1,12.25,143433
2022-07-05,12.5,12.5,12.25,12.4,60015
2022-07-06,12.3,12.3,11.95,11.95,237953
2022-07-07,11.95,12.2,11.95,12.05,134645
2022-07-08,12.3,12.3,12.1,12.25,131008
2022-07-11,12.3,12.35,12.1,12.15,67336
2022-07-12,11.7,11.7,11.2,11.3,278188
2022-07-13,11.55,11.7,11.55,11.65,49574
2022-07-14,11.65,11.75,11.65,11.7,81271
2022-07-15,11.7,11.7,11.6,11.6,41539
2022-07-18,11.6,11.85,11.6,11.8,92801
2022-07-19,11.85,12.05,11.85,12.0,69378
2022-07-20,12.05,12.1,12.0,12.0,116641
2022-07-21,12.15,12.15,11.95,12.05,21045
2022-07-22,12.05,12.15,11.95,12.05,81183
2022-07-25,12.0,12.05,12.0,12.0,35907
2022-07-26,12.0,12.15,11.95,12.15,90199
2022-07-27,12.15,12.15,12.05,12.15,59634
2022-07-28,12.1,12.15,12.1,12.15,78579
2022-07-29,12.15,12.35,12.05,12.3,132136
2022-08-01,12.3,12.35,12.3,12.35,106661
2022-08-02,12.35,12.35,12.2,12.3,99535
2022-08-03,12.2,12.25,12.15,12.2,42819
2022-08-04,12.25,12.35,11.95,12.1,152001
2022-08-05,12.0,12.2,12.0,12.15,79801
2022-08-08,12.15,12.15,11.95,12.0,70217
2022-08-09,12.0,12.2,12.0,12.15,66261
2022-08-10,12.0,12.3,12.0,12.2,212238
2022-08-11,12.2,12.25,12.1,12.2,119213
2022-08-12,12.35,12.75,12.3,12.45,599431
2022-08-15,12.6,12.75,12.55,12.75,311349
2022-08-16,12.8,12.9,12.7,12.7,159142
2022-08-17,12.75,12.8,12.6,12.65,117913
2022-08-18,12.65,13.1,12.65,12.9,370558
2022-08-19,13.0,13.15,12.95,13.1,281541
2022-08-22,12.9,13.05,12.9,12.9,119678
2022-08-23,12.9,12.9,12.8,12.85,132779
2022-08-24,12.85,13.05,12.85,13.0,57914
2022-08-25,13.05,13.2,12.95,13.0,138577
2022-08-26,13.0,13.05,12.9,13.0,159627
2022-08-29,12.85,12.9,12.7,12.85,105399
2022-08-30,13.0,13.0,12.8,13.0,64136
2022-08-31,13.0,13.1,13.0,13.05,59707
2022-10-03,13.6,14.3,13.4,14.05,876066
2022-10-04,14.6,14.6,14.05,14.1,819810
2022-10-05,14.2,14.25,13.85,13.85,859331
2022-10-06,13.9,14.1,13.7,14.0,852965
2022-10-07,14.15,14.15,13.8,13.8,321326
2022-10-11,13.55,13.65,13.2,13.35,635052
2022-10-12,13.4,13.6,13.3,13.4,316905
2022-10-13,13.45,13.5,12.8,12.8,695921
2022-10-14,13.1,13.35,13.1,13.2,370851
2022-10-17,13.05,13.05,12.7,13.05,448953
2022-10-18,13.15,13.3,13.0,13.1,241458
2022-10-19,13.15,13.35,13.1,13.2,259010
2022-10-20,13.3,13.3,13.05,13.3,216161
2022-10-21,13.3,14.45,13.3,14.15,3759796
2022-10-24,14.8,15.5,14.5,15.15,6490724
2022-10-25,14.95,15.35,14.8,15.2,3955493
2022-10-26,15.15,15.3,14.3,14.45,2876426
2022-10-27,14.5,14.8,14.35,14.65,1601613
2022-10-28,14.6,14.8,14.05,14.05,1244412
2022-10-31,14.1,14.45,14.1,14.2,455282
2022-11-01,14.2,14.95,14.2,14.9,1202892
2022-11-02,14.95,15.15,14.75,14.75,1010583
2022-11-03,14.75,15.2,14.65,15.15,1016257
2022-11-04,15.15,15.25,14.8,14.95,789922
2022-11-07,15.2,15.75,15.0,15.45,2905557
2022-11-08,15.45,15.8,15.15,15.4,2006064
2022-11-09,15.45,15.6,15.0,15.05,870703
2022-11-10,15.05,15.45,14.85,14.85,1016711
2022-11-11,15.1,15.25,14.6,15.0,801221
2022-11-14,14.95,15.2,14.95,14.95,675901
2022-11-15,14.9,15.15,14.6,14.75,1114828
2022-11-16,14.65,14.7,13.85,13.9,2449127
2022-11-17,13.9,14.05,13.45,13.8,1085695
2022-11-18,13.8,14.05,13.6,13.65,738087
2022-11-21,13.7,13.8,13.65,13.65,390535
2022-11-22,13.75,13.85,13.6,13.65,267420
2022-11-23,13.7,13.9,13.65,13.85,496765
2022-11-24,13.95,14.4,13.8,13.9,805999
2022-11-25,13.9,14.6,13.9,14.1,1952400
2022-11-28,14.1,14.2,13.9,14.1,525536
2022-11-29,14.0,14.25,13.95,14.2,453258
2022-11-30,14.1,14.35,14.1,14.25,534216
2022-12-01,14.4,14.5,14.25,14.4,696595
2022-12-02,14.45,14.7,14.35,14.35,922556
2022-12-05,14.4,14.6,14.25,14.25,373604
2022-12-06,14.25,14.25,14.0,14.0,439009
2022-12-07,14.05,14.1,13.85,13.85,384060
2022-12-08,13.85,13.95,13.3,13.9,737692
2022-12-09,14.1,14.8,14.1,14.4,1827768
2022-12-12,14.5,15.1,14.45,14.75,2108657
2022-12-13,15.0,15.0,14.55,14.55,892825
2022-12-14,14.7,14.8,14.55,14.6,581271
