Date,Open,High,Low,Close,Volume
2022-06-01,20.75,20.75,20.4,20.6,170378
2022-06-02,20.6,20.6,20.35,20.5,95155
2022-06-06,20.7,20.7,20.3,20.4,102647
2022-06-07,20.4,20.6,20.3,20.4,157722
2022-06-08,20.4,20.7,20.4,20.6,168115
2022-06-09,20.6,20.7,20.5,20.65,62620
2022-06-10,20.25,20.4,20.15,20.35,172761
2022-06-13,20.05,20.1,19.9,19.9,235157
2022-06-14,19.7,20.0,19.65,19.9,184615
2022-06-15,19.95,20.1,19.8,19.95,236616
2022-06-16,20.1,20.1,19.35,19.45,168385
2022-06-17,19.25,19.4,19.15,19.25,173470
2022-06-20,19.25,19.4,18.8,18.8,388649
2022-06-21,19.35,19.65,19.05,19.45,428152
2022-06-22,19.65,19.85,18.8,18.85,323340
2022-06-23,19.3,19.45,18.9,18.95,350367
2022-06-24,19.3,19.8,19.2,19.5,432364
2022-06-27,19.85,20.0,19.75,19.8,216966
2022-06-28,19.9,19.9,19.45,19.45,125491
2022-06-29,19.2,19.35,19.1,19.15,174665
2022-06-30,19.15,19.15,18.7,18.85,336815
2022-07-01,18.75,19.2,17.75,17.75,545971
2022-07-04,17.55,17.95,17.25,17.35,316940
2022-07-05,17.55,17.85,17.25,17.85,370648
2022-07-06,17.9,17.9,17.5,17.55,278555
2022-07-07,17.6,17.95,17.55,17.7,305501
2022-07-08,17.75,17.95,17.65,17.85,309062
2022-07-11,17.85,18.1,17.7,17.8,284800
2022-07-12,17.7,17.9,17.5,17.6,446712
2022-07-13,17.6,18.05,17.6,17.95,230765
2022-07-14,17.7,18.15,17.7,18.1,144857
2022-07-15,17.95,18.1,17.9,17.9,127696
2022-07-18,18.0,18.2,17.8,18.2,429798
2022-07-19,18.1,18.65,18.05,18.4,301230
2022-07-20,18.6,18.75,18.45,18.5,265949
2022-07-21,18.75,18.85,18.55,18.8,189765
2022-07-22,18.8,19.05,18.75,19.05,237482
2022-07-25,19.05,19.3,18.95,19.15,93058
2022-07-26,19.3,19.4,19.15,19.25,226151
2022-07-27,19.4,19.5,19.2,19.4,271315
2022-07-28,19.5,19.65,19.35,19.4,300264
2022-07-29,19.5,19.6,19.35,19.35,234926
2022-08-01,19.35,19.65,19.35,19.4,171205
2022-08-02,19.35,19.55,19.3,19.4,277524
2022-08-03,19.25,19.45,19.2,19.4,170090
2022-08-04,19.3,19.4,19.05,19.3,196548
2022-08-05,19.55,19.55,19.3,19.3,178100
2022-08-08,19.3,19.6,19.25,19.5,207651
2022-08-09,19.6,19.9,19.55,19.85,188795
2022-08-10,19.6,19.9,19.55,19.7,90359
2022-08-11,19.9,19.9,19.7,19.75,176966
2022-08-12,20.05,20.1,19.95,20.1,146351
2022-08-15,20.2,20.4,20.15,20.25,87802
2022-08-16,20.35,20.35,20.15,20.2,126176
2022-08-17,20.3,20.5,20.0,20.15,113964
2022-08-18,19.9,20.15,19.9,20.1,80554
2022-08-19,19.9,20.15,19.9,20.1,119711
2022-08-22,19.9,20.2,19.9,19.95,44262
2022-08-23,19.95,20.1,19.85,19.85,88151
2022-08-24,19.9,20.15,19.85,19.9,111969
2022-08-25,20.1,20.1,19.95,19.95,55064
2022-08-26,20.1,20.2,19.9,19.95,162959
2022-08-29,19.95,19.95,19.55,19.6,192326
2022-08-30,19.5,19.85,19.5,19.8,194217
2022-08-31,19.7,20.0,19.7,19.75,109812
2022-09-01,19.5,19.9,19.45,19.65,162769
2022-09-02,19.65,20.3,19.65,19.85,87740
2022-09-05,19.65,20.05,19.6,19.6,51074
2022-09-06,19.9,19.9,19.6,19.85,90665
2022-09-07,19.55,19.7,19.5,19.5,199929
2022-09-08,19.55,19.75,19.4,19.55,247362
2022-09-12,19.85,19.9,19.55,19.65,73556
2022-09-13,19.8,19.9,19.7,19.75,51317
2022-09-14,19.55,19.7,19.55,19.55,157053
2022-09-15,19.5,19.7,19.5,19.6,140824
2022-09-16,19.5,19.75,19.5,19.6,177741
2022-09-19,19.55,19.75,19.35,19.5,76455
2022-09-20,19.7,19.7,19.5,19.55,59615
2022-09-21,19.6,19.95,19.55,19.75,253262
2022-09-22,19.65,19.8,19.4,19.7,142625
2022-09-23,19.6,19.75,19.55,19.55,94588
2022-09-26,19.75,19.75,19.0,19.1,425799
2022-09-27,19.3,19.3,18.9,19.1,157865
2022-09-28,19.0,19.05,18.3,18.4,242358
2022-09-29,18.6,18.6,18.25,18.25,202883
2022-09-30,18.05,18.4,17.5,18.0,178643
2022-10-03,17.5,18.05,17.5,17.8,129192
2022-10-04,17.8,18.1,17.8,17.9,150424
2022-10-05,17.9,18.0,17.7,17.8,155592
2022-10-06,17.65,18.25,17.65,18.2,200521
2022-10-07,17.95,18.35,17.8,18.25,167728
2022-10-11,18.3,18.3,17.85,18.1,199975
2022-10-12,18.3,18.55,18.05,18.55,220919
2022-10-13,18.55,18.55,17.8,18.0,213956
2022-10-14,18.2,18.5,18.05,18.35,158978
2022-10-17,18.15,18.2,17.9,18.05,61266
2022-10-18,18.05,18.3,18.05,18.1,49039
2022-10-19,18.15,18.3,17.9,18.2,120714
