Date,Open,High,Low,Close,Volume
2022-06-01,26.3,26.55,26.1,26.2,329502
2022-06-02,26.3,26.35,25.8,25.9,469454
2022-06-06,26.1,26.4,25.9,26.1,404775
2022-06-07,26.15,26.3,26.05,26.15,302212
2022-06-08,26.75,26.75,26.1,26.1,406086
2022-06-09,26.1,26.15,25.85,25.9,354100
2022-06-10,25.65,25.85,25.2,25.25,800720
2022-06-13,24.9,24.9,24.05,24.05,956895
2022-06-14,24.0,24.25,23.45,23.6,855111
2022-06-15,24.1,25.2,24.1,24.2,1606496
2022-06-16,24.25,24.45,22.95,22.95,1049191
2022-06-17,22.3,23.1,22.3,22.5,1227802
2022-06-20,22.8,22.8,20.55,20.55,1800135
2022-06-21,20.9,22.5,20.9,22.2,2709030
2022-06-22,22.45,22.45,20.7,20.85,1186298
2022-06-23,20.95,21.4,20.15,20.65,1336478
2022-06-24,21.0,21.55,20.8,21.25,723775
2022-06-27,21.85,22.1,21.6,21.95,684629
2022-06-28,21.95,21.95,21.05,21.3,612092
2022-06-29,21.1,21.3,20.85,21.0,549086
2022-06-30,21.0,21.0,19.95,19.95,962437
2022-07-01,19.8,20.3,18.8,18.8,1348850
2022-07-04,19.7,20.0,19.1,19.55,1599203
2022-07-05,20.05,20.4,19.7,19.95,1075565
2022-07-06,19.6,19.9,19.0,19.05,813549
2022-07-07,19.35,19.8,18.75,19.8,843729
2022-07-08,20.45,20.65,20.05,20.2,880335
2022-07-11,20.2,20.45,19.7,20.15,337889
2022-07-12,19.9,19.95,18.85,18.95,874360
2022-07-13,19.6,20.15,19.55,19.9,747827
2022-07-14,19.75,20.2,19.45,20.15,409560
2022-07-15,20.45,20.45,19.85,20.15,452266
2022-07-18,20.45,20.95,20.35,20.95,785004
2022-07-19,21.0,21.45,20.8,21.45,913115
2022-07-20,21.5,21.75,21.05,21.2,784664
2022-07-21,21.35,21.4,20.9,21.25,574430
2022-07-22,21.5,21.7,21.25,21.45,609028
2022-07-25,21.45,21.6,21.25,21.4,393080
2022-07-26,21.5,21.5,20.7,20.85,457270
2022-07-27,20.85,20.9,20.55,20.85,317115
2022-07-28,21.0,21.15,20.15,20.15,356004
2022-07-29,20.25,20.5,20.25,20.3,258300
2022-08-01,20.6,22.3,20.6,22.3,4907042
2022-08-02,22.25,23.35,21.5,21.65,13984136
2022-08-03,21.5,21.65,20.8,21.15,2319477
2022-08-04,21.05,21.1,20.1,20.5,1500548
2022-08-05,20.55,21.3,20.55,21.0,959132
2022-08-08,21.0,21.0,20.35,20.9,791890
2022-08-09,21.5,21.5,21.0,21.35,1028716
2022-08-10,21.25,21.8,21.2,21.4,870175
2022-08-11,21.8,21.8,21.6,21.7,568772
2022-08-12,22.0,23.85,22.0,23.35,10499687
2022-08-15,23.35,23.9,22.8,23.5,7474379
2022-08-16,23.5,23.5,23.05,23.05,1486175
2022-08-17,23.25,25.0,23.25,23.45,4699883
2022-08-18,23.95,25.1,23.8,24.25,7712683
2022-08-19,24.6,24.6,24.05,24.4,2045428
2022-08-22,24.1,24.4,24.0,24.4,1192650
2022-08-23,24.15,24.4,23.75,23.9,1530780
2022-08-24,24.2,24.7,24.1,24.2,1783801
2022-08-25,24.6,24.6,24.15,24.35,1371626
2022-08-26,23.45,23.45,22.9,23.0,1004408
2022-08-29,22.15,22.4,22.0,22.2,851066
2022-08-30,22.5,22.5,22.2,22.45,465753
2022-08-31,22.15,22.4,21.95,22.3,601167
2022-09-01,22.05,22.15,21.6,21.65,1144701
2022-09-02,21.85,22.1,21.65,21.65,564457
2022-09-05,21.6,21.8,20.85,20.85,1079400
2022-09-06,21.4,21.55,20.75,20.95,731743
2022-09-07,20.95,22.3,20.95,21.0,2471230
2022-09-08,21.7,21.8,21.2,21.55,1010036
2022-09-12,22.1,22.3,21.75,22.25,1499585
2022-09-13,22.25,22.45,22.0,22.05,609785
2022-09-14,21.55,21.9,21.5,21.9,476000
2022-09-15,22.15,22.25,21.85,22.0,612401
2022-09-16,21.9,22.2,21.55,21.55,608787
2022-09-19,22.3,23.05,21.65,21.75,3285953
2022-09-20,22.1,22.15,21.25,21.3,991409
2022-09-21,20.85,21.1,20.75,20.75,1004228
2022-09-22,20.45,20.75,20.35,20.6,423532
2022-09-23,20.9,21.35,20.6,20.7,616216
2022-09-26,20.45,20.5,19.55,19.55,959674
2022-09-27,19.5,19.8,19.25,19.65,425743
2022-09-28,19.7,20.15,18.7,18.75,898821
2022-09-29,19.0,19.25,18.85,19.0,385525
