Date,Open,High,Low,Close,Volume
2022-05-03,20.15,21.05,20.1,20.95,14382743
2022-05-04,21.05,21.25,20.7,20.7,13052097
2022-05-05,20.7,20.85,20.4,20.65,3287183
2022-05-06,20.15,20.35,20.0,20.15,1576246
2022-05-09,20.1,21.2,19.9,21.0,5337290
2022-05-10,21.15,21.75,20.6,20.8,14977225
2022-05-11,20.3,20.5,19.55,19.6,4502629
2022-05-12,19.25,19.5,18.5,18.55,3788206
2022-05-13,18.65,19.0,18.65,18.85,1572596
2022-05-16,18.9,19.05,18.65,18.9,1753016
2022-05-17,18.95,19.55,18.95,19.1,1932327
2022-05-18,19.05,19.35,19.05,19.3,959904
2022-05-19,18.9,19.0,18.5,18.75,2484507
2022-05-20,18.85,18.95,18.65,18.85,864798
2022-05-23,18.9,18.9,18.7,18.75,1022634
2022-05-24,18.8,18.85,18.4,18.45,1097601
2022-05-25,18.45,18.5,18.15,18.4,1214890
2022-05-26,18.5,19.05,18.5,18.65,2422895
2022-05-27,18.95,18.95,18.65,18.7,814220
2022-05-30,18.85,19.2,18.75,19.05,1552639
2022-05-31,18.9,19.15,18.9,19.0,624414
2022-06-01,19.0,19.15,18.85,18.9,647837
2022-06-02,18.85,19.0,18.75,18.8,571945
2022-06-06,19.0,19.65,18.9,19.25,2126623
2022-06-07,19.3,19.3,18.95,18.95,883154
2022-06-08,19.1,19.3,18.85,19.05,1304348
2022-06-09,18.95,19.2,18.95,19.1,573699
2022-06-10,19.0,19.2,18.85,19.05,786415
2022-06-13,18.7,18.85,18.5,18.5,1334145
2022-06-14,18.3,18.9,18.3,18.65,1056400
2022-06-15,18.65,19.5,18.65,19.45,3809860
2022-06-16,19.6,19.75,18.9,18.95,3158469
2022-06-17,18.55,18.85,18.5,18.7,1345874
2022-06-20,18.8,19.3,18.5,18.5,1861738
2022-06-21,18.65,19.15,18.6,19.1,1563187
2022-06-22,19.15,19.2,18.6,18.65,957789
2022-06-23,18.7,19.1,18.65,18.9,1353108
2022-06-24,19.1,19.3,18.95,19.05,1232548
2022-06-27,19.2,19.6,19.2,19.3,1828341
2022-06-28,19.45,19.5,19.2,19.4,1191272
2022-06-29,19.15,19.35,19.1,19.15,524839
2022-06-30,19.1,19.1,18.5,18.6,1318755
2022-07-01,18.75,18.75,17.1,17.1,2362029
2022-07-04,17.6,17.6,16.8,16.9,1615797
2022-07-05,17.3,17.95,17.3,17.9,2049300
2022-07-06,17.8,17.85,17.0,17.15,1357703
2022-07-07,17.55,17.55,16.9,17.25,1121342
2022-07-08,17.25,17.6,17.25,17.3,938187
2022-07-11,17.35,17.4,17.0,17.1,406629
2022-07-12,16.95,16.95,15.85,15.95,1866582
2022-07-13,16.1,16.8,16.1,16.65,1948896
2022-07-14,16.15,16.5,16.1,16.45,839040
2022-07-15,16.45,16.45,16.1,16.15,889029
2022-07-18,16.2,16.45,16.15,16.4,914306
2022-07-19,16.3,16.7,16.3,16.7,949449
2022-07-20,16.95,17.0,16.7,16.75,987954
2022-07-21,16.9,16.95,16.7,16.9,660786
2022-07-22,16.9,17.1,16.65,17.0,917567
2022-07-25,17.15,17.4,17.0,17.3,875597
2022-07-26,17.35,17.4,17.0,17.05,522993
2022-07-27,16.9,17.0,16.8,16.95,513539
2022-07-28,17.0,17.05,16.8,16.8,470195
2022-07-29,17.0,17.05,16.8,16.95,523230
2022-08-01,16.95,17.15,16.75,17.15,658625
2022-08-02,16.9,16.95,16.65,16.75,760940
2022-08-03,16.5,16.7,16.4,16.4,565948
2022-08-04,16.5,16.5,15.85,16.1,936082
2022-08-05,16.35,16.65,16.3,16.6,680272
2022-08-08,16.35,16.7,16.35,16.7,420681
2022-08-09,16.55,17.05,16.55,16.9,748068
2022-08-10,16.8,17.0,16.8,16.9,413207
2022-08-11,17.4,17.4,17.1,17.1,924615
2022-08-12,17.2,17.4,17.1,17.4,937593
2022-08-15,17.55,17.65,17.35,17.55,978006
2022-08-16,17.9,18.9,17.65,17.8,3571723
2022-08-17,17.7,17.9,17.5,17.5,1329357
2022-08-18,17.6,17.85,17.35,17.8,898924
2022-08-19,18.2,18.2,17.7,17.95,823047
2022-08-22,18.4,19.15,18.25,18.65,6334329
2022-08-23,18.5,18.5,18.0,18.15,1992826
2022-08-24,18.2,18.25,18.0,18.15,985095
2022-08-25,18.2,18.3,18.05,18.15,549820
2022-08-26,18.2,18.5,18.2,18.3,830570
2022-08-29,18.0,18.0,17.6,17.7,822605
2022-08-30,17.7,18.0,17.7,17.95,413338
2022-08-31,17.9,18.4,17.85,18.35,1263865
2022-09-01,18.2,18.2,17.9,17.9,932328
2022-09-02,18.0,18.05,17.75,17.8,628231
2022-09-05,17.8,18.1,17.8,17.8,514966
2022-09-06,17.95,18.0,17.55,17.6,626288
2022-09-07,17.35,17.45,17.1,17.25,814542
2022-09-08,17.25,17.6,17.25,17.45,408451
2022-09-12,17.65,17.9,17.65,17.8,505977
2022-09-13,17.9,17.9,17.75,17.8,305006
2022-09-14,17.4,17.7,17.4,17.6,373024
2022-09-15,17.6,17.85,17.6,17.6,449821
2022-09-16,18.0,18.4,17.65,17.7,3206383
